movieId,imdbID,Title,Year,Genre,Director,Writer,Actors,Language,Poster,imdbRating,imdbVotes
102760,tt1489167,Down Terrace,2009,"Crime, Drama",Ben Wheatley,"Ben Wheatley, Robin Hill","Robin Hill, Robert Hill, Julia Deakin, David Schaal",English,https://m.media-amazon.com/images/M/MV5BMTc0NTczMTc1Nl5BMl5BanBnXkFtZTcwOTYwMTE5Mw@@._V1_SX300.jpg,6.5,3326
102800,tt2347569,Frances Ha,2012,"Comedy, Drama, Romance",Noah Baumbach,"Noah Baumbach, Greta Gerwig","Greta Gerwig, Mickey Sumner, Michael Esper, Adam Driver",English,https://m.media-amazon.com/images/M/MV5BOTY0NDQ2NzQ2N15BMl5BanBnXkFtZTcwMTU0OTkwOQ@@._V1_SX300.jpg,7.5,65926
102802,tt1731697,The Lords of Salem,2012,"Horror, Thriller",Rob Zombie,Rob Zombie,"Sheri Moon Zombie, Bruce Davison, Jeff Daniel Phillips, Judy Geeson",English,https://m.media-amazon.com/images/M/MV5BMjA2NTc5Njc4MV5BMl5BanBnXkFtZTcwNTYzMTcwOQ@@._V1_SX300.jpg,5.1,26480
102819,tt1291580,Behind the Candelabra,2013,"Biography, Drama, Music, Romance",Steven Soderbergh,"Richard LaGravenese (screenplay), Scott Thorson (book), Alex Thorleifson (book)","Matt Damon, Scott Bakula, Eric Zuckerman, Eddie Jemison",English,https://m.media-amazon.com/images/M/MV5BMTg0OTY2OTM0OF5BMl5BanBnXkFtZTcwMTk4OTQ1OQ@@._V1_SX300.jpg,7,38946
102823,tt0262240,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000,"Documentary, Biography",Jonas Mekas,Jonas Mekas,"Jonas Mekas, Jane Brakhage, Stan Brakhage, Robert Breer",English,https://m.media-amazon.com/images/M/MV5BMGQ4ODY4YzAtNTRmMi00ZTFjLWI5OWUtMTEyYjNlNDljMThkXkEyXkFqcGdeQXVyMjM3ODA2NDQ@._V1_SX300.jpg,8.4,750
102852,tt1091863,With Great Power: The Stan Lee Story,2010,"Documentary, Biography","Terry Dougas, Nikki Frakes, Will Hess","Nikki Frakes, Will Hess","Avi Arad, Jim Goodkind, Jeremy Piven, Sean Astin",English,https://m.media-amazon.com/images/M/MV5BM2UyYWY2NjQtNGQ0Ny00ZDE3LTg0ODctNzE0NTc2NTViZjFkXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_SX300.jpg,7.2,869
102880,tt1815862,After Earth,2013,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",M. Night Shyamalan,"Gary Whitta (screenplay), M. Night Shyamalan (screenplay), Will Smith (story)","Jaden Smith, Will Smith, Sophie Okonedo, Zoë Kravitz",English,https://m.media-amazon.com/images/M/MV5BMTY3MzQyMjkwMl5BMl5BanBnXkFtZTcwMDk2OTE0OQ@@._V1_SX300.jpg,4.8,186452
102903,tt1670345,Now You See Me,2013,"Crime, Mystery, Thriller",Louis Leterrier,"Ed Solomon (screenplay), Boaz Yakin (screenplay), Edward Ricourt (screenplay), Boaz Yakin (story), Edward Ricourt (story)","Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher","English, French",https://m.media-amazon.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg,7.3,571884
102984,tt1857842,Inhuman Resources,2012,"Horror, Thriller",Daniel Krige,"Jonathon Green, Anthony O'Connor","Nicholas Hope, Kelly Paterniti, Sam Reid, Alan Dukes",English,https://m.media-amazon.com/images/M/MV5BMjA1NDUzODU0M15BMl5BanBnXkFtZTcwNDcyMzY1OA@@._V1_SX300.jpg,5.9,2293
102993,tt1727388,The Way Way Back,2013,"Comedy, Drama","Nat Faxon, Jim Rash","Nat Faxon, Jim Rash","Steve Carell, Toni Collette, Allison Janney, AnnaSophia Robb",English,https://m.media-amazon.com/images/M/MV5BNTU5ODk5NDg0Nl5BMl5BanBnXkFtZTcwNzQwMjI1OQ@@._V1_SX300.jpg,7.4,135429
103027,tt2094064,Much Ado About Nothing,2012,"Comedy, Drama, Romance",Joss Whedon,"Joss Whedon (written for the screen by), William Shakespeare (play)","Amy Acker, Alexis Denisof, Nathan Fillion, Clark Gregg",English,https://m.media-amazon.com/images/M/MV5BMTgxNjQ0MjAwMl5BMl5BanBnXkFtZTcwNjI1NDEyOQ@@._V1_SX300.jpg,7.1,15661
103042,tt0770828,Man of Steel,2013,"Action, Adventure, Sci-Fi",Zack Snyder,"David S. Goyer (screenplay), David S. Goyer (story), Christopher Nolan (story), Jerry Siegel (Superman created by), Joe Shuster (Superman created by)","Henry Cavill, Amy Adams, Michael Shannon, Diane Lane",English,https://m.media-amazon.com/images/M/MV5BMTk5ODk1NDkxMF5BMl5BanBnXkFtZTcwNTA5OTY0OQ@@._V1_SX300.jpg,7.1,666597
103048,tt2179116,The Kings of Summer,2013,"Adventure, Comedy, Drama",Jordan Vogt-Roberts,Chris Galletta,"Nick Robinson, Gabriel Basso, Moises Arias, Nick Offerman",English,https://m.media-amazon.com/images/M/MV5BMTc3ODA1NTI0MV5BMl5BanBnXkFtZTcwOTE4OTUzOQ@@._V1_SX300.jpg,7.1,75119
103075,tt2184339,The Purge,2013,"Horror, Thriller",James DeMonaco,James DeMonaco,"Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane",English,https://m.media-amazon.com/images/M/MV5BMTQzNTcwODEyM15BMl5BanBnXkFtZTcwMjM1MDI0OQ@@._V1_SX300.jpg,5.7,192723
103085,tt1879032,Rapture-Palooza,2013,"Comedy, Fantasy",Paul Middleditch,Chris Matheson,"Craig Robinson, Anna Kendrick, John Francis Daley, Rob Corddry",English,https://m.media-amazon.com/images/M/MV5BMjE3NjM3MzQ2OV5BMl5BanBnXkFtZTcwNTI3MzM1OQ@@._V1_SX300.jpg,5.2,10728
103107,tt2396566,20 Feet from Stardom,2013,"Documentary, Biography, Music",Morgan Neville,,"Lou Adler, Stephanie 'Stevvi' Alexander, Patti Austin, Chris Botti","English, Spanish",https://m.media-amazon.com/images/M/MV5BMTQxNDY2NjMwNF5BMl5BanBnXkFtZTcwNzExMDg0OQ@@._V1_SX300.jpg,7.4,11699
103137,tt2132285,The Bling Ring,2013,"Biography, Crime, Drama",Sofia Coppola,"Sofia Coppola, Nancy Jo Sales (based on the Vanity Fair article ""The Suspect Wore Louboutins"" by)","Katie Chang, Israel Broussard, Emma Watson, Claire Julien",English,https://m.media-amazon.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@._V1_SX300.jpg,5.6,79995
103141,tt1453405,Monsters University,2013,"Animation, Adventure, Comedy, Family, Fantasy",Dan Scanlon,"Dan Scanlon (story by), Daniel Gerson (story by), Robert L. Baird (story by), Daniel Gerson (screenplay by), Robert L. Baird (screenplay by), Dan Scanlon (screenplay by)","Billy Crystal, John Goodman, Steve Buscemi, Helen Mirren",English,https://m.media-amazon.com/images/M/MV5BMTUyODgwMDU3M15BMl5BanBnXkFtZTcwOTM4MjcxOQ@@._V1_SX300.jpg,7.3,306216
103171,tt1978524,The Break Up Man,2013,Comedy,"Matthias Schweighöfer, Torsten Künstler(co-director)",Doron Wisotzky,"Sascha Alexander, Ariane Pochon, Martin Neuhaus, Isabel Schosnig",German,https://m.media-amazon.com/images/M/MV5BMTQ3OTI0MTM5OF5BMl5BanBnXkFtZTgwNzQ5MzM1MDE@._V1_SX300.jpg,5.6,3416
103210,tt1776196,Fullmetal Alchemist: The Sacred Star of Milos,2011,"Animation, Action, Adventure, Fantasy, Sci-Fi",Kazuya Murata,"Hiromu Arakawa (manga), Yûichi Shinbo (screenplay), John Burgmeier (head writer), Bonny Clinkenbeard (script writer)","Vic Mignogna, Maxey Whitehead, Alexis Tipton, Matthew Mercer",Japanese,https://m.media-amazon.com/images/M/MV5BMTY2OTY4MDk4NF5BMl5BanBnXkFtZTcwMzA0NzExNw@@._V1_SX300.jpg,7,4115
103219,tt2103217,Maniac,2012,"Horror, Thriller",Franck Khalfoun,"Alexandre Aja (screenplay), Grégory Levasseur (screenplay), Joe Spinell (original screenplay)","Nora Arnezeder, Brian Ames, America Olivo, Genevieve Alexandra",English,https://m.media-amazon.com/images/M/MV5BYzUyODkwNzUtNGQ0Yy00MGExLTg2NGItNjA4NTEyYjIxYWNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,6.1,33701
103221,tt1935065,Not Suitable for Children,2012,"Comedy, Romance",Peter Templeman,"Michael Lucas (story), Peter Templeman (story), Michael Lucas (screenplay)","Ryan Kwanten, Sarah Snook, Ryan Corr, Bojana Novakovic",English,https://m.media-amazon.com/images/M/MV5BMzE3MTI2ODAzMl5BMl5BanBnXkFtZTgwNzQyMzM2MDE@._V1_SX300.jpg,5.8,4789
103228,tt1663662,Pacific Rim,2013,"Action, Adventure, Sci-Fi",Guillermo del Toro,"Travis Beacham (screenplay), Guillermo del Toro (screenplay), Travis Beacham (story)","Charlie Hunnam, Diego Klattenhoff, Idris Elba, Rinko Kikuchi","English, Japanese, Cantonese, Mandarin",https://m.media-amazon.com/images/M/MV5BMTY3MTI5NjQ4Nl5BMl5BanBnXkFtZTcwOTU1OTU0OQ@@._V1_SX300.jpg,6.9,453674
103233,tt2465238,Lego Batman: The Movie - DC Super Heroes Unite,2013,"Animation, Action, Adventure, Family, Sci-Fi",Jon Burton,"Jon Burton (story), David A. Goodman (story), David A. Goodman (screenplay), Bob Kane (character created by: Batman), Jerry Siegel (character created by: Superman), Joe Shuster (character created by: Superman), William Moulton Marston (character created by: Wonder Woman), Marv Wolfman (character created by: Cyborg), George Pérez (character created by: Cyborg), Paul Dini (character created by: Harley Quinn), Bruce Timm (character created by: Harley Quinn), Joe Samachson (character created by: Martian Manhunter), Joe Certa (character created by: Martian Manhunter), Chuck Dixon (character created by: Bane), Doug Moench (character created by: Bane), Graham Nolan (character created by: Bane)","Clancy Brown, Troy Baker, Christopher Corey Smith, Charlie Schlatter",English,https://m.media-amazon.com/images/M/MV5BMjE4MTU5MDk5OF5BMl5BanBnXkFtZTgwNDQ1NzA2MDE@._V1_SX300.jpg,6.5,4549
103235,tt1924396,The Best Offer,2013,"Crime, Drama, Mystery, Romance",Giuseppe Tornatore,Giuseppe Tornatore (story and screenplay),"Geoffrey Rush, Jim Sturgess, Sylvia Hoeks, Donald Sutherland",English,https://m.media-amazon.com/images/M/MV5BMTQ4MzQ3NjA0N15BMl5BanBnXkFtZTgwODQyNjQ4MDE@._V1_SX300.jpg,7.8,99904
103245,tt0391728,Adam and Eve,2005,"Comedy, Drama, Romance",Jeff Kanew,Justin Kanew (screenplay),"Cameron Douglas, Emmanuelle Chriqui, Chad Lindberg, Jake Hoffman",English,https://m.media-amazon.com/images/M/MV5BMTI2NDE5Nzk0M15BMl5BanBnXkFtZTcwNTY4OTEzMQ@@._V1_SX300.jpg,4.5,2649
103249,tt0816711,World War Z,2013,"Action, Adventure, Horror, Sci-Fi",Marc Forster,"Matthew Michael Carnahan (screenplay), Drew Goddard (screenplay), Damon Lindelof (screenplay), Matthew Michael Carnahan (screen story), J. Michael Straczynski (screen story), Max Brooks (based on the novel by)","Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale","English, Spanish, Hebrew, Arabic",https://m.media-amazon.com/images/M/MV5BNDQ4YzFmNzktMmM5ZC00MDZjLTk1OTktNDE2ODE4YjM2MjJjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,7,573838
103253,tt1535108,Elysium,2013,"Action, Drama, Sci-Fi",Neill Blomkamp,Neill Blomkamp,"Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","English, Spanish, French, Afrikaans, Ukrainian",https://m.media-amazon.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg,6.6,406798
103335,tt1690953,Despicable Me 2,2013,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi","Pierre Coffin, Chris Renaud","Cinco Paul, Ken Daurio","Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove","English, Ukrainian",https://m.media-amazon.com/images/M/MV5BMjExNjAyNTcyMF5BMl5BanBnXkFtZTgwODQzMjQ3MDE@._V1_SX300.jpg,7.3,356090
103339,tt2334879,White House Down,2013,"Action, Drama, Thriller",Roland Emmerich,James Vanderbilt,"Channing Tatum, Jamie Foxx, Maggie Gyllenhaal, Jason Clarke",English,https://m.media-amazon.com/images/M/MV5BMTAyNzQyNTcwNjVeQTJeQWpwZ15BbWU3MDAwOTQ4Nzk@._V1_SX300.jpg,6.4,198592
103341,tt1213663,The World's End,2013,"Action, Comedy, Sci-Fi",Edgar Wright,"Simon Pegg, Edgar Wright","Thomas Law, Zachary Bailess, Jasper Levine, James Tarpey",English,https://m.media-amazon.com/images/M/MV5BNzA1MTk1MzY0OV5BMl5BanBnXkFtZTgwNjkzNTUwMDE@._V1_SX300.jpg,7,246004
103366,tt1893256,Redemption,2013,"Action, Drama, Thriller",Steven Knight,Steven Knight,"Jason Statham, Agata Buzek, Vicky McClure, Benedict Wong","English, Polish, Cantonese, Italian",https://m.media-amazon.com/images/M/MV5BMjI0ODc3NjI4NV5BMl5BanBnXkFtZTcwOTc3MzI1OQ@@._V1_SX300.jpg,6.2,63284
103372,tt2404463,The Heat,2013,"Action, Comedy, Crime",Paul Feig,Katie Dippold,"Sandra Bullock, Melissa McCarthy, Demián Bichir, Marlon Wayans","English, Spanish, Bulgarian",https://m.media-amazon.com/images/M/MV5BMjA2MDQ2ODM3MV5BMl5BanBnXkFtZTcwNDUzMTQ3OQ@@._V1_SX300.jpg,6.6,157173
103384,tt1210819,The Lone Ranger,2013,"Action, Adventure, Comedy, Thriller, War, Western",Gore Verbinski,"Justin Haythe (screenplay), Ted Elliott (screenplay), Terry Rossio (screenplay), Ted Elliott (screen story), Terry Rossio (screen story), Justin Haythe (screen story)","Johnny Depp, Armie Hammer, William Fichtner, Tom Wilkinson","English, North American Indian",https://m.media-amazon.com/images/M/MV5BZjFiMTc2MTAtZDA0My00OGRmLTk5M2ItNTlmYTUwZmU2YmRiXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,6.4,214464
103449,tt1829012,Passion,2012,"Drama, Mystery, Thriller",Brian De Palma,"Brian De Palma, Natalie Carter (film ""Crime d'amour""), Alain Corneau (film ""Crime d'amour""), Natalie Carter (additional dialogue)","Rachel McAdams, Noomi Rapace, Karoline Herfurth, Paul Anderson","English, German",https://m.media-amazon.com/images/M/MV5BMjMwOTg4NjQ0MV5BMl5BanBnXkFtZTcwMTkzMDg2OQ@@._V1_SX300.jpg,5.3,20589
103483,tt2450186,V/H/S/2,2013,"Horror, Thriller","Simon Barrett, Jason Eisener, Gareth Evans, Gregg Hale, Eduardo Sánchez, Timo Tjahjanto, Adam Wingard","Simon Barrett, Jamie Nash, Timo Tjahjanto, Gareth Evans, Jason Eisener, John Davies, Brad Miska (concept: anthology concept), Timo Tjahjanto (story)","Lawrence Michael Levine, Kelsy Abbott, L.C. Holt, Simon Barrett","English, Indonesian",https://m.media-amazon.com/images/M/MV5BODg4OTMxNDAxMV5BMl5BanBnXkFtZTcwMjM4ODQ0OQ@@._V1_SX300.jpg,6,34543
103502,tt1877797,The Knot,2012,"Comedy, Romance",Jesse Lawrence,"Noel Clarke, Davie Fairbanks, Geoff Carino","Noel Clarke, Daran Somers, Mena Suvari, Matthew McNulty",English,https://m.media-amazon.com/images/M/MV5BNDI5MzQzNjQ3NV5BMl5BanBnXkFtZTcwMTIzNjExOA@@._V1_SX300.jpg,4.4,824
103539,tt1714206,The Spectacular Now,2013,"Comedy, Drama, Romance",James Ponsoldt,"Scott Neustadter (screenplay), Michael H. Weber (screenplay), Tim Tharp (novel)","Miles Teller, Shailene Woodley, Brie Larson, Masam Holden",English,https://m.media-amazon.com/images/M/MV5BMjA5MTc0NTkzM15BMl5BanBnXkFtZTcwODEwNjE3OQ@@._V1_SX300.jpg,7.1,138662
103543,tt2265534,The Lifeguard,2013,"Drama, Romance",Liz W. Garcia,Liz W. Garcia,"Kristen Bell, Mamie Gummer, Martin Starr, Alex Shaffer",English,https://m.media-amazon.com/images/M/MV5BMjExOTI5MjY3Ml5BMl5BanBnXkFtZTcwMjU2NDk3OQ@@._V1_SX300.jpg,5.6,13601
103596,tt2724064,Sharknado,2013,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",Anthony C. Ferrante,Thunder Levin,"Ian Ziering, Tara Reid, John Heard, Cassandra Scerbo",English,https://m.media-amazon.com/images/M/MV5BODcwZWFiNTEtNDgzMC00ZmE2LWExMzYtNzZhZDgzNDc5NDkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,3.3,44726
103602,tt2523852,Craig Ferguson: I'm Here to Help,2013,"Documentary, Comedy",Jay Chapman,"Craig Ferguson, Jonathan Morano, Ted Mulkerin, Megan Ferguson",Craig Ferguson,English,https://m.media-amazon.com/images/M/MV5BMTQ3NzQ0NzE3Nl5BMl5BanBnXkFtZTgwMTkxOTE3NDE@._V1_SX300.jpg,7.2,715
103606,tt2205697,Stuck in Love.,2012,"Comedy, Drama, Romance",Josh Boone,Josh Boone,"Greg Kinnear, Jennifer Connelly, Lily Collins, Nat Wolff",English,https://m.media-amazon.com/images/M/MV5BMTU1NzI5MDU3OV5BMl5BanBnXkFtZTcwNTE0NDMzOQ@@._V1_SX300.jpg,7.2,80715
103609,tt0103978,Class Act,1992,Comedy,Randall Miller,"Michael Swerdlick (story), Wayne Allan Rice (story), Richard Brenne (story), John Semper (screenplay), Cynthia Friedlob (screenplay)","Christopher Reid, Christopher Martin, Andre Rosey Brown, Meshach Taylor",English,https://m.media-amazon.com/images/M/MV5BMjc1ZjdlMTQtMDA5MS00NGQzLWIzM2ItOTViNTlkOGVlODAzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,6.1,6602
103624,tt2334649,Fruitvale Station,2013,"Biography, Crime, Drama, Romance",Ryan Coogler,Ryan Coogler,"Michael B. Jordan, Melonie Diaz, Octavia Spencer, Kevin Durand","English, Spanish",https://m.media-amazon.com/images/M/MV5BMTQ0OTU1MDkxMF5BMl5BanBnXkFtZTcwNjI5OTA3OQ@@._V1_SX300.jpg,7.5,70646
103655,tt0790736,R.I.P.D.,2013,"Action, Comedy, Crime, Fantasy",Robert Schwentke,"Phil Hay (screenplay by), Matt Manfredi (screenplay by), David Dobkin (story by), Phil Hay (story by), Matt Manfredi (story by), Peter M. Lenkov (comic book created by), Lucas Marangon (comic book)","Jeff Bridges, Ryan Reynolds, Kevin Bacon, Mary-Louise Parker",English,https://m.media-amazon.com/images/M/MV5BMTM5OTYxNzE5N15BMl5BanBnXkFtZTcwMDU1MTQ4OQ@@._V1_SX300.jpg,5.6,113714
103685,tt2375574,A Field in England,2013,"Drama, History, Horror, Mystery",Ben Wheatley,Amy Jump,"Julian Barratt, Peter Ferdinando, Richard Glover, Ryan Pope",English,https://m.media-amazon.com/images/M/MV5BMjcyNzQyMjI0NF5BMl5BanBnXkFtZTgwNjU2MDc5MDE@._V1_SX300.jpg,6.3,10035
103688,tt1457767,The Conjuring,2013,"Horror, Mystery, Thriller",James Wan,"Chad Hayes, Carey W. Hayes","Vera Farmiga, Patrick Wilson, Lili Taylor, Ron Livingston","English, Latin",https://m.media-amazon.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_SX300.jpg,7.5,418901
103755,tt1860353,Turbo,2013,"Animation, Adventure, Comedy, Family, Sci-Fi, Sport",David Soren,"Darren Lemke (screenplay by), Robert Siegel (screenplay by), David Soren (screenplay by), David Soren (story by)","Ryan Reynolds, Paul Giamatti, Michael Peña, Samuel L. Jackson",English,https://m.media-amazon.com/images/M/MV5BMTA4NTgwMjM5MzheQTJeQWpwZ15BbWU3MDg2ODA1ODk@._V1_SX300.jpg,6.4,78938
103772,tt1430132,The Wolverine,2013,"Action, Adventure, Sci-Fi",James Mangold,"Mark Bomback (screenplay), Scott Frank (screenplay)","Hugh Jackman, Tao Okamoto, Rila Fukushima, Hiroyuki Sanada","English, Japanese",https://m.media-amazon.com/images/M/MV5BNzg1MDQxMTQ2OF5BMl5BanBnXkFtZTcwMTk3MjAzOQ@@._V1_SX300.jpg,6.7,415184
103801,tt2265398,Drinking Buddies,2013,"Comedy, Drama, Romance",Joe Swanberg,Joe Swanberg,"Olivia Wilde, Jake Johnson, Anna Kendrick, Ron Livingston",English,https://m.media-amazon.com/images/M/MV5BMjMwNDU1NzMzM15BMl5BanBnXkFtZTcwNTY3ODk1OQ@@._V1_SX300.jpg,6.1,54651
103810,tt1821694,RED 2,2013,"Action, Comedy, Crime, Thriller",Dean Parisot,"Jon Hoeber, Erich Hoeber, Warren Ellis (characters), Cully Hamner (characters)","Bruce Willis, John Malkovich, Mary-Louise Parker, Helen Mirren","English, Russian, French, Persian, Korean",https://m.media-amazon.com/images/M/MV5BMjI2ODQ4ODY3Nl5BMl5BanBnXkFtZTcwNTc2NzE1OQ@@._V1_SX300.jpg,6.6,153872
103819,tt2234025,Coffee Town,2013,Comedy,Brad Copeland,Brad Copeland,"Adrianne Palicki, Jake Johnson, Glenn Howerton, Ben Schwartz",English,https://m.media-amazon.com/images/M/MV5BMTg4NTE3Njg2OF5BMl5BanBnXkFtZTcwMDU0MjQ2OQ@@._V1_SX300.jpg,6.6,4716
103865,tt2053423,Revenge for Jolly!,2012,"Comedy, Drama",Chadd Harbold,Brian Petsos,"Brian Petsos, Kristen Wiig, Elijah Wood, Oscar Isaac",English,https://m.media-amazon.com/images/M/MV5BMjg4MjgyMTU1MV5BMl5BanBnXkFtZTcwMzUxMjU1OQ@@._V1_SX300.jpg,4.6,1197
103883,tt1272878,2 Guns,2013,"Action, Comedy, Thriller",Baltasar Kormákur,"Blake Masters (screenplay by), Steven Grant (based on the Boom! Studios graphic novels by)","Denzel Washington, Mark Wahlberg, Paula Patton, Edward James Olmos","English, Spanish",https://m.media-amazon.com/images/M/MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_SX300.jpg,6.7,187606
103980,tt2334873,Blue Jasmine,2013,Drama,Woody Allen,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo",English,https://m.media-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,7.3,184934
103984,tt2358891,The Great Beauty,2013,Drama,Paolo Sorrentino,"Paolo Sorrentino (story), Paolo Sorrentino (screenplay), Umberto Contarello (screenplay)","Toni Servillo, Carlo Verdone, Sabrina Ferilli, Carlo Buccirosso","Italian, Japanese, Spanish, Chinese",https://m.media-amazon.com/images/M/MV5BNjg5NmI3NmUtZDQ2Mi00ZTI0LWE0YzAtOGRhOWJmNDJkOWNkXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_SX300.jpg,7.8,75490
104017,tt0181947,Three Giant Men,1973,"Action, Crime, Sci-Fi, Thriller",T. Fikret Uçak,Dogan Tamer,"Aytekin Akkaya, Deniz Erkanat, Yavuz Selekman, Tevfik Sen",Turkish,https://m.media-amazon.com/images/M/MV5BZjVhMTM1NDAtOTg4MS00NjU2LTlmMDMtMjZjNmVkM2M2ZTVjXkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_SX300.jpg,4.6,512
104069,tt2510998,Louis C.K. Oh My God,2013,"Documentary, Comedy",Louis C.K.,Louis C.K.,Louis C.K.,English,https://m.media-amazon.com/images/M/MV5BMTk5MjkwNTU5N15BMl5BanBnXkFtZTgwOTkwMTc5NTE@._V1_SX300.jpg,8.4,8269
104074,tt1854564,Percy Jackson: Sea of Monsters,2013,"Adventure, Family, Fantasy, Thriller",Thor Freudenthal,"Marc Guggenheim (screenplay by), Rick Riordan (based upon the novel ""Percy Jackson and the Olympians: The Sea of Monsters"" written by)","Logan Lerman, Alexandra Daddario, Douglas Smith, Leven Rambin",English,https://m.media-amazon.com/images/M/MV5BYmE4MThmY2UtNDYxOC00YmFkLTg1NGEtMTQ3YTFmZjdhZmRiXkEyXkFqcGdeQXVyNjA3MDQ1NzY@._V1_SX300.jpg,5.8,105705
104076,tt2017020,The Smurfs 2,2013,"Animation, Adventure, Comedy, Family, Fantasy",Raja Gosnell,"J. David Stem (screenplay), David N. Weiss (screenplay), Jay Scherick (screenplay), David Ronn (screenplay), Karey Kirkpatrick (screenplay), J. David Stem (story), David N. Weiss (story), Jay Scherick (story), David Ronn (story), Peyo (characters and works)","Hank Azaria, Neil Patrick Harris, Brendan Gleeson, Jayma Mays","English, French",https://m.media-amazon.com/images/M/MV5BNzVkMDRlYzItOTUyOS00ZmU5LWEyN2EtMWE2YWU4MzBlOTBjXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg,5.3,35826
104078,tt0469021,Alan Partridge,2013,"Action, Comedy, Crime",Declan Lowney,"Neil Gibbons (screenplay), Rob Gibbons (screenplay), Steve Coogan (screenplay), Armando Iannucci (screenplay), Peter Baynham (screenplay), Steve Coogan (characters), Armando Iannucci (characters), Patrick Marber (characters), Peter Baynham (characters)","Colm Meaney, Steve Coogan, Tim Key, Karl Theobald",English,https://m.media-amazon.com/images/M/MV5BMjEzODAxODYzM15BMl5BanBnXkFtZTgwMzYwOTcwMTE@._V1_SX300.jpg,6.9,28705
104129,tt2016940,Man of Tai Chi,2013,"Action, Drama",Keanu Reeves,Michael G. Cooney,"Tiger Hu Chen, Keanu Reeves, Karen Mok, Hai Yu","Cantonese, English, Mandarin",https://m.media-amazon.com/images/M/MV5BMjcyYzQ1MzItYWI0My00NjE4LTk1YWEtNjc2NjIyOTliZjExXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,6.1,34173
104141,tt0346578,Batman: Mystery of the Batwoman,2003,"Animation, Action, Crime, Mystery, Romance, Sci-Fi, Thriller","Curt Geda, Jennifer Graves, Tim Maltby","Bob Kane (character created by: Batman), Alan Burnett (story), Michael Reaves","Kevin Conroy, Kimberly Brooks, Kelly Ripa, Elisa Gabrielli",English,https://m.media-amazon.com/images/M/MV5BN2IwYTVlZGQtOTRhNy00MDI5LThmMTUtYWI1MGUwMGFkYzI1XkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_SX300.jpg,6.7,10424
